ID,LKS92-E,LKS92-N
18879,424534.1061000023,275865.2800999992
18880,424534.1061000023,268865.2800999992
18881,424534.1061000023,259865.2800999992
18882,424534.1061000023,257865.2800999992
18883,424534.1061000023,254865.2800999992
18884,424534.1061000023,252865.2800999992
18885,424534.1061000023,251865.2800999992
18886,423534.1061000023,370865.2800999992
18887,423534.1061000023,369865.2800999992
18888,423534.1061000023,368865.2800999992
18889,423534.1061000023,367865.2800999992
18890,423534.1061000023,365865.2800999992
18891,423534.1061000023,364865.2800999992
18892,423534.1061000023,362865.2800999992
18893,423534.1061000023,350865.2800999992
18894,423534.1061000023,347865.2800999992
18895,423534.1061000023,340865.2800999992
18896,423534.1061000023,338865.2800999992
18897,423534.1061000023,337865.2800999992
18898,423534.1061000023,336865.2800999992
18899,423534.1061000023,335865.2800999992
18900,423534.1061000023,322865.2800999992
18901,423534.1061000023,320865.2800999992
18902,423534.1061000023,313865.2800999992
18903,423534.1061000023,310865.2800999992
18904,423534.1061000023,307865.2800999992
18905,423534.1061000023,305865.2800999992
18906,423534.1061000023,304865.2800999992
18907,423534.1061000023,297865.2800999992
18908,423534.1061000023,295865.2800999992
18909,423534.1061000023,294865.2800999992
18910,423534.1061000023,293865.2800999992
18911,423534.1061000023,290865.2800999992
18912,423534.1061000023,287865.2800999992
18913,423534.1061000023,286865.2800999992
18914,423534.1061000023,284865.2800999992
18915,423534.1061000023,283865.2800999992
18916,423534.1061000023,280865.2800999992
18917,423534.1061000023,276865.2800999992
18918,423534.1061000023,275865.2800999992
18919,423534.1061000023,274865.2800999992
18920,423534.1061000023,266865.2800999992
18921,423534.1061000023,265865.2800999992
18922,423534.1061000023,260865.2800999992
18923,423534.1061000023,256865.2800999992
18924,423534.1061000023,255865.2800999992
18925,423534.1061000023,254865.2800999992
18926,423534.1061000023,252865.2800999992
18927,423534.1061000023,248865.2800999992
18928,422534.1061000023,371865.2800999992
18929,422534.1061000023,369865.2800999992
18930,422534.1061000023,367865.2800999992
18931,422534.1061000023,366865.2800999992
18932,422534.1061000023,364865.2800999992
18933,422534.1061000023,357865.2800999992
18934,422534.1061000023,345865.2800999992
18935,422534.1061000023,340865.2800999992
18936,422534.1061000023,337865.2800999992
18937,422534.1061000023,335865.2800999992
18938,422534.1061000023,328865.2800999992
18939,422534.1061000023,327865.2800999992
18940,422534.1061000023,322865.2800999992
18941,422534.1061000023,320865.2800999992
18942,422534.1061000023,319865.2800999992
18943,422534.1061000023,315865.2800999992
18944,422534.1061000023,314865.2800999992
18945,422534.1061000023,312865.2800999992
18946,422534.1061000023,310865.2800999992
18947,422534.1061000023,307865.2800999992
18948,422534.1061000023,306865.2800999992
18949,422534.1061000023,298865.2800999992
18950,422534.1061000023,296865.2800999992
18951,422534.1061000023,295865.2800999992
18952,422534.1061000023,293865.2800999992
18953,422534.1061000023,286865.2800999992
18954,422534.1061000023,285865.2800999992
18955,422534.1061000023,283865.2800999992
18956,422534.1061000023,282865.2800999992
18957,422534.1061000023,281865.2800999992
18958,422534.1061000023,280865.2800999992
18959,422534.1061000023,279865.2800999992
18960,422534.1061000023,275865.2800999992
18961,422534.1061000023,271865.2800999992
18962,422534.1061000023,269865.2800999992
18963,422534.1061000023,268865.2800999992
18964,422534.1061000023,255865.2800999992
18965,422534.1061000023,254865.2800999992
18966,422534.1061000023,253865.2800999992
18967,422534.1061000023,252865.2800999992
18968,422534.1061000023,251865.2800999992
18969,422534.1061000023,250865.2800999992
18970,421534.1061000023,374865.2800999992
18971,421534.1061000023,373865.2800999992
18972,421534.1061000023,372865.2800999992
18973,421534.1061000023,371865.2800999992
18974,421534.1061000023,370865.2800999992
18975,421534.1061000023,368865.2800999992
18976,421534.1061000023,367865.2800999992
18977,421534.1061000023,366865.2800999992
18978,421534.1061000023,365865.2800999992
18979,421534.1061000023,364865.2800999992
18980,421534.1061000023,354865.2800999992
18981,421534.1061000023,348865.2800999992
18982,421534.1061000023,347865.2800999992
18983,421534.1061000023,345865.2800999992
18984,421534.1061000023,341865.2800999992
18985,421534.1061000023,340865.2800999992
18986,421534.1061000023,338865.2800999992
18987,421534.1061000023,337865.2800999992
18988,421534.1061000023,336865.2800999992
18989,421534.1061000023,334865.2800999992
18990,421534.1061000023,323865.2800999992
18991,421534.1061000023,320865.2800999992
18992,421534.1061000023,314865.2800999992
18993,421534.1061000023,313865.2800999992
18994,421534.1061000023,311865.2800999992
18995,421534.1061000023,305865.2800999992
18996,421534.1061000023,300865.2800999992
18997,421534.1061000023,299865.2800999992
18998,421534.1061000023,292865.2800999992
18999,421534.1061000023,291865.2800999992
19000,421534.1061000023,290865.2800999992
19001,421534.1061000023,285865.2800999992
19002,421534.1061000023,284865.2800999992
19003,421534.1061000023,283865.2800999992
19004,421534.1061000023,281865.2800999992
19005,421534.1061000023,278865.2800999992
19006,421534.1061000023,275865.2800999992
19007,421534.1061000023,273865.2800999992
19008,421534.1061000023,264865.2800999992
19009,421534.1061000023,263865.2800999992
19010,421534.1061000023,260865.2800999992
19011,421534.1061000023,253865.2800999992
19012,421534.1061000023,252865.2800999992
19013,421534.1061000023,251865.2800999992
19014,420534.1061000023,374865.2800999992
19015,420534.1061000023,371865.2800999992
19016,420534.1061000023,369865.2800999992
19017,420534.1061000023,368865.2800999992
19018,420534.1061000023,367865.2800999992
19019,420534.1061000023,366865.2800999992
19020,420534.1061000023,363865.2800999992
19021,420534.1061000023,360865.2800999992
19022,420534.1061000023,357865.2800999992
19023,420534.1061000023,356865.2800999992
19024,420534.1061000023,348865.2800999992
19025,420534.1061000023,346865.2800999992
19026,420534.1061000023,345865.2800999992
19027,420534.1061000023,344865.2800999992
19028,420534.1061000023,343865.2800999992
19029,420534.1061000023,341865.2800999992
19030,420534.1061000023,339865.2800999992
19031,420534.1061000023,338865.2800999992
19032,420534.1061000023,327865.2800999992
19033,420534.1061000023,325865.2800999992
19034,420534.1061000023,324865.2800999992
19035,420534.1061000023,323865.2800999992
19036,420534.1061000023,319865.2800999992
19037,420534.1061000023,318865.2800999992
19038,420534.1061000023,317865.2800999992
19039,420534.1061000023,316865.2800999992
19040,420534.1061000023,313865.2800999992
19041,420534.1061000023,311865.2800999992
19042,420534.1061000023,310865.2800999992
19043,420534.1061000023,308865.2800999992
19044,420534.1061000023,307865.2800999992
19045,420534.1061000023,306865.2800999992
19046,420534.1061000023,300865.2800999992
19047,420534.1061000023,295865.2800999992
19048,420534.1061000023,293865.2800999992
19049,420534.1061000023,288865.2800999992
19050,420534.1061000023,286865.2800999992
19051,420534.1061000023,285865.2800999992
19052,420534.1061000023,284865.2800999992
19053,420534.1061000023,283865.2800999992
19054,420534.1061000023,281865.2800999992
19055,420534.1061000023,278865.2800999992
19056,420534.1061000023,277865.2800999992
19057,420534.1061000023,275865.2800999992
19058,420534.1061000023,274865.2800999992
19059,420534.1061000023,262865.2800999992
19060,420534.1061000023,261865.2800999992
19061,420534.1061000023,260865.2800999992
19062,420534.1061000023,259865.2800999992
19063,420534.1061000023,253865.2800999992
19064,420534.1061000023,252865.2800999992
19065,420534.1061000023,251865.2800999992
19066,420534.1061000023,249865.2800999992
19067,419534.1061000023,377865.2800999992
19068,419534.1061000023,375865.2800999992
19069,419534.1061000023,374865.2800999992
19070,419534.1061000023,371865.2800999992
19071,419534.1061000023,367865.2800999992
19072,419534.1061000023,364865.2800999992
19073,419534.1061000023,363865.2800999992
19074,419534.1061000023,362865.2800999992
19075,419534.1061000023,359865.2800999992
19076,419534.1061000023,357865.2800999992
19077,419534.1061000023,356865.2800999992
19078,419534.1061000023,355865.2800999992
19079,419534.1061000023,344865.2800999992
19080,419534.1061000023,343865.2800999992
19081,419534.1061000023,341865.2800999992
19082,419534.1061000023,340865.2800999992
19083,419534.1061000023,339865.2800999992
19084,419534.1061000023,326865.2800999992
19085,419534.1061000023,325865.2800999992
19086,419534.1061000023,324865.2800999992
19087,419534.1061000023,323865.2800999992
19088,419534.1061000023,321865.2800999992
19089,419534.1061000023,314865.2800999992
19090,419534.1061000023,311865.2800999992
19091,419534.1061000023,304865.2800999992
19092,419534.1061000023,303865.2800999992
19093,419534.1061000023,299865.2800999992
19094,419534.1061000023,298865.2800999992
19095,419534.1061000023,297865.2800999992
19096,419534.1061000023,296865.2800999992
19097,419534.1061000023,295865.2800999992
19098,419534.1061000023,292865.2800999992
19099,419534.1061000023,291865.2800999992
19100,419534.1061000023,281865.2800999992
19101,419534.1061000023,280865.2800999992
19102,419534.1061000023,279865.2800999992
19103,419534.1061000023,277865.2800999992
19104,419534.1061000023,276865.2800999992
19105,419534.1061000023,275865.2800999992
19106,419534.1061000023,273865.2800999992
19107,419534.1061000023,271865.2800999992
19108,419534.1061000023,270865.2800999992
19109,419534.1061000023,266865.2800999992
19110,419534.1061000023,262865.2800999992
19111,419534.1061000023,261865.2800999992
19112,419534.1061000023,254865.2800999992
19113,419534.1061000023,253865.2800999992
19114,419534.1061000023,252865.2800999992
19115,419534.1061000023,251865.2800999992
19116,419534.1061000023,250865.2800999992
19117,419534.1061000023,249865.2800999992
19118,418534.1061000023,377865.2800999992
19119,418534.1061000023,376865.2800999992
19120,418534.1061000023,373865.2800999992
19121,418534.1061000023,372865.2800999992
19122,418534.1061000023,371865.2800999992
19123,418534.1061000023,370865.2800999992
19124,418534.1061000023,369865.2800999992
19125,418534.1061000023,368865.2800999992
19126,418534.1061000023,367865.2800999992
19127,418534.1061000023,365865.2800999992
19128,418534.1061000023,359865.2800999992
19129,418534.1061000023,353865.2800999992
19130,418534.1061000023,350865.2800999992
19131,418534.1061000023,348865.2800999992
19132,418534.1061000023,344865.2800999992
19133,418534.1061000023,343865.2800999992
19134,418534.1061000023,341865.2800999992
19135,418534.1061000023,340865.2800999992
19136,418534.1061000023,339865.2800999992
19137,418534.1061000023,330865.2800999992
19138,418534.1061000023,329865.2800999992
19139,418534.1061000023,323865.2800999992
19140,418534.1061000023,317865.2800999992
19141,418534.1061000023,316865.2800999992
19142,418534.1061000023,315865.2800999992
19143,418534.1061000023,314865.2800999992
19144,418534.1061000023,313865.2800999992
19145,418534.1061000023,310865.2800999992
19146,418534.1061000023,308865.2800999992
19147,418534.1061000023,307865.2800999992
19148,418534.1061000023,306865.2800999992
19149,418534.1061000023,305865.2800999992
19150,418534.1061000023,304865.2800999992
19151,418534.1061000023,303865.2800999992
19152,418534.1061000023,299865.2800999992
19153,418534.1061000023,298865.2800999992
19154,418534.1061000023,297865.2800999992
19155,418534.1061000023,295865.2800999992
19156,418534.1061000023,293865.2800999992
19157,418534.1061000023,292865.2800999992
19158,418534.1061000023,287865.2800999992
19159,418534.1061000023,286865.2800999992
19160,418534.1061000023,284865.2800999992
19161,418534.1061000023,280865.2800999992
19162,418534.1061000023,279865.2800999992
19163,418534.1061000023,278865.2800999992
19164,418534.1061000023,276865.2800999992
19165,418534.1061000023,275865.2800999992
19166,418534.1061000023,274865.2800999992
19167,418534.1061000023,267865.2800999992
19168,418534.1061000023,265865.2800999992
19169,418534.1061000023,262865.2800999992
19170,418534.1061000023,260865.2800999992
19171,418534.1061000023,257865.2800999992
19172,418534.1061000023,254865.2800999992
19173,418534.1061000023,253865.2800999992
19174,417534.1061000023,378865.2800999992
19175,417534.1061000023,376865.2800999992
19176,417534.1061000023,375865.2800999992
19177,417534.1061000023,374865.2800999992
19178,417534.1061000023,372865.2800999992
19179,417534.1061000023,371865.2800999992
19180,417534.1061000023,370865.2800999992
19181,417534.1061000023,369865.2800999992
19182,417534.1061000023,368865.2800999992
19183,417534.1061000023,365865.2800999992
19184,417534.1061000023,360865.2800999992
19185,417534.1061000023,346865.2800999992
19186,417534.1061000023,345865.2800999992
19187,417534.1061000023,344865.2800999992
19188,417534.1061000023,343865.2800999992
19189,417534.1061000023,341865.2800999992
19190,417534.1061000023,340865.2800999992
19191,417534.1061000023,338865.2800999992
19192,417534.1061000023,337865.2800999992
19193,417534.1061000023,332865.2800999992
19194,417534.1061000023,328865.2800999992
19195,417534.1061000023,327865.2800999992
19196,417534.1061000023,326865.2800999992
19197,417534.1061000023,325865.2800999992
19198,417534.1061000023,324865.2800999992
19199,417534.1061000023,321865.2800999992
19200,417534.1061000023,320865.2800999992
19201,417534.1061000023,316865.2800999992
19202,417534.1061000023,315865.2800999992
19203,417534.1061000023,314865.2800999992
19204,417534.1061000023,313865.2800999992
19205,417534.1061000023,311865.2800999992
19206,417534.1061000023,309865.2800999992
19207,417534.1061000023,308865.2800999992
19208,417534.1061000023,305865.2800999992
19209,417534.1061000023,304865.2800999992
19210,417534.1061000023,303865.2800999992
19211,417534.1061000023,302865.2800999992
19212,417534.1061000023,300865.2800999992
19213,417534.1061000023,299865.2800999992
19214,417534.1061000023,298865.2800999992
19215,417534.1061000023,297865.2800999992
